date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202023%2021:06:24%20GMT	https://hotels.ng/hotels-in-Lagos	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-Lagos	(from https://hotels.ng/)
22:06:43	14788/14788	---M--	200	added ('OK')	image/jpeg	etag:%2262432c25-39c4%22	https://static.hotels.ng/v7/img/popular/lagos_city1.jpg	C:/Users/pc/Desktop/hotel%20web/static.hotels.ng/v7/img/popular/lagos_city1.jpg	(from https://hotels.ng/)
22:06:44	15009/15009	---M--	200	added ('OK')	image/jpeg	etag:%2262432c25-3aa1%22	https://static.hotels.ng/v7/img/popular/abuja_city1.jpg	C:/Users/pc/Desktop/hotel%20web/static.hotels.ng/v7/img/popular/abuja_city1.jpg	(from https://hotels.ng/)
22:06:45	402831/402831	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Oct%202023%2021:06:27%20GMT	https://hotels.ng/hotels-in-crossriver/calabar	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-crossriver/calabar.html	(from https://hotels.ng/)
22:06:45	18047/18047	---M--	200	added ('OK')	image/jpeg	etag:%2262432c25-467f%22	https://static.hotels.ng/v7/img/popular/crossriver_city1.jpg	C:/Users/pc/Desktop/hotel%20web/static.hotels.ng/v7/img/popular/crossriver_city1.jpg	(from https://hotels.ng/)
22:06:45	18312/18312	---M--	200	added ('OK')	image/jpeg	etag:%2262432c25-4788%22	https://static.hotels.ng/v7/img/popular/port-harcourt_city1.jpg	C:/Users/pc/Desktop/hotel%20web/static.hotels.ng/v7/img/popular/port-harcourt_city1.jpg	(from https://hotels.ng/)
22:06:46	416874/416874	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Oct%202023%2021:06:28%20GMT	https://hotels.ng/hotels-in-imo/owerri	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-imo/owerri.html	(from https://hotels.ng/)
22:06:46	17417/17417	---M--	200	added ('OK')	image/jpeg	etag:%2262432c25-4409%22	https://static.hotels.ng/v7/img/popular/owerri_city1.jpg	C:/Users/pc/Desktop/hotel%20web/static.hotels.ng/v7/img/popular/owerri_city1.jpg	(from https://hotels.ng/)
22:06:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202023%2021:06:30%20GMT	https://hotels.ng/hotels-in-akwa-ibom/uyo	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-akwa-ibom/uyo	(from https://hotels.ng/)
22:06:48	21926/21926	---M--	200	added ('OK')	image/jpeg	etag:%2262432c25-55a6%22	https://static.hotels.ng/v7/img/popular/uyo_city1.jpg	C:/Users/pc/Desktop/hotel%20web/static.hotels.ng/v7/img/popular/uyo_city1.jpg	(from https://hotels.ng/)
22:06:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202023%2021:06:31%20GMT	https://hotels.ng/hotels-in-akwa-ibom/uyo	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-akwa-ibom/uyo	(from https://hotels.ng/)
22:06:50	403383/403383	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Oct%202023%2021:06:32%20GMT	https://hotels.ng/hotels-in-abia	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-abia.html	(from https://hotels.ng/)
22:06:51	330593/330593	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Oct%202023%2021:06:34%20GMT	https://hotels.ng/hotels-in-adamawa	C:/Users/pc/Desktop/hotel%20web/hotels.ng/hotels-in-adamawa.html	(from https://hotels.ng/)
